Galactocentric Raidus,Cluster Metallicity,Number of Objects in the Cluster,Cluster Mass,Observational Core Radius,Observational Half-Light Radius,Central Surface Brightness Total,Binary Fraction,Half-Mass Relaxation Time,Total Luminosity of Cluster at 12 Gyrs,Central Velocity Dispersion 3d,Total V-band luminosity,Central surface brightness from King 62 fitting of cumulative luminosity profile from snap-2D.dat,Core radius obtained from King 62 fitting of snap-2D.dat,Half-light radius obtained from King 62 fitting,Total luminosity from snap-2D,Single Black Holes,Binary Black Holes,Black Hole Other Count,Mass of Most Massive Black Hole,Fallback Enabled,Central Velocity Dispersion,,
1.465696076,0.005,144449,73983.9921,0.156449601,1.58068063,18049.0421,0.0462724,618.567413,59746.4396,3.60314888,41367.3,7418.131006,0.614121514,1.74398,41367.3,1,0,0,4333.65221,1,10.7121,15731,41214
1.465696076,0.005,191036,91883.9007,0.166498123,1.91424173,18273.6879,0.0464206,856.463667,63994.1466,8.46865863,46028.3,7973.651055,0.617348269,1.9231,46028.3,1,0,0,5478.28391,0,17.4324,14478,39215
1.465696076,0.005,169113,82280.1066,0.386357392,1.36523383,11751.5973,0.0727206,619.016504,64903.2373,9.49105052,45081.3,14562.70527,0.451820364,1.47922,45081.3,5,0,1,11.939476,1,4.98849,19549,23014
11.72556861,0.005,186842,68113.1475,9.78169816,11.3021562,42.4063921,0.0940474,13262.4962,36044.8375,2.93050923,26416.9,35.43810376,6.621983641,11.5932,26416.9,2,0,0,16.1938905,0,1.82964,42.291,261.01
11.72556861,0.005,668464,225609.908,0.471453831,2.10996386,14701.6741,0.0710524,4609.76962,118887.497,6.00922531,84821.7,17217.82563,0.508247128,2.39374,84821.7,2,1,0,17.4353649,0,5.44206,18715,28980
11.72556861,0.005,647814,219350.204,2.54526394,4.70039719,904.945372,0.0718169,7879.66586,124127.848,4.38087049,85367.5,1377.72037,2.653554664,4.90317,85367.5,151,5,2,19.4915167,1,5.07307,1199,4582.5
11.72556861,0.005,672277,227908.843,1.14950242,4.88517739,1553.20025,0.0835965,9579.49448,121751.655,5.82346007,87128.6,1664.303779,1.931498491,5.39114,87128.6,1,0,0,3.97237056,0,3.98095,2304.2,4995.8
11.72556861,0.005,641519,221175.384,5.87196437,14.527544,311.379264,0.0816157,15259.9863,127695.447,3.37673182,89555.7,285.0114523,3901.965892,9.02387,89555.7,320,5,6,19.9791009,1,4.20333,328.65,1803.6
4.145614538,0.005,519258,183237.186,0.286495419,1.7619579,17218.4762,0.049823,2349.11625,101819.457,5.23622301,68166.2,9963.317385,0.747919205,1.84666,68166.2,1,0,0,3090.69701,0,7.93744,17686,33164
4.145614538,0.005,535534,187824.103,0.955590397,1.98817368,7655.2087,0.0620371,2653.30952,100195.94,6.05322471,72153.3,8124.852418,0.828062111,2.17725,72153.3,17,1,2,10.91546,1,5.66004,6820.1,19060
4.145614538,0.005,607622,211004.425,0.745487139,2.00894841,9343.54498,0.0726504,3263.2884,105694.335,11.5410971,78308.7,10943.7416,0.707514243,2.09876,78308.7,1,0,1,16.1976568,0,5.31592,10701,22012
4.145614538,0.005,560918,195925.933,3.0971276,4.07347846,1279.4834,0.071966,5516.47505,102051.862,3.40929707,74019.6,1228.538053,2.972168282,4.27048,74019.6,143,3,1,15.5157219,1,4.90408,1154.1,5173.3
1.465696076,0.005,90263,54886.3475,0.065995002,1.95025727,13609.7888,0.0407808,394.31245,34385.7108,7.76637911,28545.4,4215.452552,0.686434564,2.02219,28545.4,1,0,0,11164.4665,0,34.98,18791,54985
1.465696076,0.005,140609,71376.9488,0.256331226,1.36194763,13065.0847,0.044926,562.829572,53553.9561,5.01542948,37903.1,6632.867866,0.757690908,1.50096,37903.1,1,0,0,2605.17411,1,11.1279,11733,35878
1.465696076,0.005,209722,98870.0201,0.309726145,1.71714151,14171.7783,0.049537,859.256365,75969.4808,3.8480803,53528.8,8379.208616,0.672591123,1.91297,53528.8,1,0,0,5154.89546,0,13.416,14910,42257
1.465696076,0.005,193721,91284.2497,0.770778632,1.41364876,8826.70385,0.073291,725.239001,70193.2552,5.49837714,49317.4,11838.31496,0.58820759,1.37404,49317.4,4,1,0,11.2394052,1,4.91772,10063,18615
11.72556861,0.005,676020,227955.75,0.796117129,2.15521563,9606.24258,0.0716473,3878.60245,117993.213,9.92956698,84407.9,8376.882118,0.881717243,2.32453,84407.9,1,0,1,16.1976354,0,5.33891,9792.5,21701
11.72556861,0.005,646275,218602.695,2.36583257,4.49581992,1126.8281,0.0705969,7003.98585,101509.784,3.79203968,74464.1,1483.448982,2.016946984,4.60874,74464.1,174,3,2,15.5649921,1,5.05282,1219.2,5032.1
11.72556861,0.005,687009,232571.638,3.05555536,5.58555359,1166.96658,0.0844458,8919.40785,118362.926,4.17508544,85134,930.7890346,3.486351041,5.66985,85134,2,0,1,16.1968495,0,4.23178,1046,3858.4
11.72556861,0.005,655737,226306.009,6.75685165,7.36073089,358.059322,0.0808022,13147.9408,116241.579,3.86242197,81006.3,358.3410486,5.891032579,7.66625,81006.3,371,4,3,19.9884062,1,4.38064,328.32,2261
4.145614538,0.005,189074,75009.0844,0.266295956,2.00513205,13288.8944,0.0778901,1990.88764,45832.3559,5.4277311,33650.9,17850.63035,0.273584099,1.96026,33650.9,0,0,0,0,0,3.42812,23818,23323
4.145614538,0.005,510526,180513.319,0.166013627,3.05244307,22908.4047,0.0447186,3754.73346,90811.9278,16.0883198,65487.4,4962.44378,0.894446272,3.11929,65487.4,1,0,0,9256.23104,0,14.0972,11924,28112
4.145614538,0.005,493184,177010.001,0.269258041,3.38942545,16270.4208,0.0456969,3863.3465,89712.902,5.85491264,63177.4,3024.638802,1.196774646,3.64909,63177.4,1,0,0,12058.6847,1,12.4676,10264,37724
4.145614538,0.005,518582,181589.988,0.117449916,3.40305743,14022.1581,0.0533185,4497.34635,92153.2835,5.73639086,68128.1,3745.486878,1.076800515,3.61044,68128.1,1,0,0,3549.64838,0,8.21803,11378,18243
4.145614538,0.005,491187,171857.592,1.66882533,4.18177703,1952.55048,0.062864,4881.73105,94684.0563,3.72061463,67502.9,1978.233786,1.636994208,4.36317,67502.9,21,3,0,19.5193395,1,4.20405,1839.3,5959.7
1.465696076,0.005,57830,40758.2321,0.142760267,1.65668616,6980.19059,0.0376448,195.131384,27770.5175,2.89321418,28698.9,2927.479876,0.734079805,1.85814,28698.9,1,0,0,12377.849,0,23.4546,10367,29996
1.465696076,0.005,53465,44825.2695,0.041655986,1.24349489,6801.53029,0.0401384,40.0018013,23697.8184,1.9303883,15189.8,3961.097694,0.447418455,1.84091,15189.8,1,0,0,20163.3334,1,17.8989,7771.7,23192
1.465696076,0.005,59959,39557.6312,0.017948962,1.78043186,7747.44855,0.0466819,288.926963,41617.8121,2.69143875,21172.9,2937.95672,0.710970101,2.08576,21172.9,1,0,0,8469.24963,0,19.2749,14940,35076
1.465696076,0.005,34205,32132.1197,0.141171577,1.47454406,2620.20872,0.0508405,32.9782983,17044.8929,4.75160768,12720.8,3510.613132,0.44252257,1.86146,12720.8,1,0,0,14365.4338,1,39.7957,5698.6,14269
11.72556861,0.005,323371,112453.399,1.11265812,6.13603236,1019.51393,0.0863343,8820.86658,54984.2612,4.05409719,40101.3,1093.251349,1.378427278,6.70065,40101.3,2,0,1,16.1928134,0,2.67606,1144.9,3099.2
11.72556861,0.005,263218,94921.8211,4.40134159,11.5292452,76.4653511,0.0868938,14038.9466,50263.468,2.16737359,36178.9,77.66755259,6931185.735,11.2268,36178.9,175,7,1,19.9882654,1,2.61379,132.32,521.23
11.72556861,0.005,653646,220526.927,0.466220777,4.23713471,36323.596,0.0540981,6966.45202,108254.272,5.44675713,77476,2693.452073,1.321461619,4.40898,77476,1,0,0,6204.72516,0,8.13787,5323.5,13031
11.72556861,0.005,644287,217477.403,0.670255709,4.33952027,11021.9078,0.0552114,7223.21287,109782.361,3.75274249,78711.3,2067.451043,1.647092201,4.72788,78711.3,1,0,0,5956.69097,1,7.61485,3924,12543
11.72556861,0.005,638203,216392.559,0.290688955,4.73578344,9185.52649,0.0769927,10630.8697,128093.827,7.31681644,80884.4,10102.78401,0.499355421,5.6799,80884.4,0,0,1,4.06792549,0,4.01024,8966.1,17539
11.72556861,0.005,617413,209243.421,4.18230078,8.36893172,435.237797,0.0740218,14784.2661,101229.831,3.82940174,74061.6,433.178223,3.648566178,8.97339,74061.6,106,10,1,19.9309828,1,3.86277,391.85,2188.3
3.397451159,0.001,143026,68856.2293,2.82701225,4.20532784,221.227747,0.315313,2363.27346,45993.176,2.36273659,31597.9,547.2529528,2.786468677,4.33939,31597.9,1,1,0,25.7979969,0,2.62183,481.72,1411.8
2.984500447,0.001,971152,361588.054,0.431904996,1.78364886,35253.3793,0.0732378,3055.71574,256584.23,9.47924608,160137,33521.54895,0.55669505,1.87751,160137,1,0,0,2374.80673,0,10.1272,35752,59868
3.397451159,0.001,985157,307992.678,0.093724796,2.2357736,61731.0381,0.0753382,3775.29584,179026.122,18.0529493,110131,13361.10494,0.761983065,2.23567,110131,2,0,0,7306.94253,0,12.9136,31870,49481
3.397451159,0.001,982091,307083.08,0.317011246,2.20912054,39655.3726,0.0757669,3739.45949,140971.614,42.9338514,102702,10429.97516,0.840506659,2.33788,102702,1,0,0,6864.54384,0,11.8722,19636,47647
3.397451159,0.001,936797,299581.222,0.132894005,1.57036692,116031.042,0.109536,3355.28192,,6.15866923,108383,70603.22045,0.255454459,1.60017,108383,0,0,1,107.056481,1,7.84391,128570,115270
3.397451159,0.001,940380,293499.892,0.412118367,1.57937071,27369.5415,0.0935175,3471.26855,148571.22,5.20056494,105378,43527.24057,0.343960537,1.66084,105378,0,0,1,940.036991,1,8.05947,35583,55659
3.397451159,0.001,937509,294044.278,0.231292668,1.58829685,64732.5821,0.0959457,3459.34779,,9.57165378,104146,47320.77014,0.322133364,1.71541,104146,14,1,15,8.61242264,1,7.51212,58898,88162
3.397451159,0.001,970985,320726.913,0.291150163,2.39864912,30827.3056,0.159625,4663.10254,160451.469,9.53642445,113852,29870.42001,0.403372448,2.40268,113852,2,0,3,7.4195837,0,6.65365,38065,55282
3.397451159,0.001,964007,318948.088,1.28156581,2.58856043,4359.35122,0.164693,5213.83567,148855.761,5.57307713,107134,8159.54111,0.917336043,2.97028,107134,19,4,8,12.789089,1,6.25564,6835.9,19327
1.201180377,0.001,379910,151997.041,0.129772899,2.03679209,93667.5118,0.055371,1286.49846,85874.1958,11.8156767,60815.1,8514.93352,0.725016099,1.97257,60815.1,1,0,0,17094.7703,0,24.8831,29362,108940
1.201180377,0.001,355062,146868.367,0.080372836,1.86200997,87518.9284,0.059046,1185.89719,84119.9726,8.57833948,60111.8,12722.45397,0.499150199,2.09366,60111.8,1,0,0,18998.5929,1,30.2533,45936,107020
1.201180377,0.001,477302,186656.94,0.208929849,1.94079378,55978.6191,0.0855622,1613.89902,133612.185,3.8016179,83536.3,23241.54809,0.425677202,1.927,83536.3,0,0,1,9865.56706,0,19.6886,46782,72559
1.201180377,0.001,452166,178512.527,0.034747196,1.55136062,55849.8988,0.108239,1295.49656,108378.376,4.60616736,77460.2,21074.83155,0.497444157,1.52832,77460.2,0,0,1,2779.36635,1,12.3831,60804,75133
9.609443013,0.001,370040,145629.76,9.08632543,11.6749148,41.6660263,0.367406,17490.929,68878.9136,2.52212273,49918.5,111.9386247,3.846376962,12.8903,49918.5,2,0,1,25.7979969,0,2.23264,82.226,494.53
9.609443013,0.001,343658,137218.609,12.6855247,13.1011453,29.8859713,0.353858,18653.3756,72301.8714,2.04991466,49586.1,89.52317829,4.686386191,14.0194,49586.1,108,8,5,29.5977966,1,2.6191,61.285,398.49
9.609443013,0.001,1091655,350653.014,0.328081056,2.44851091,18819.1393,0.159179,5664.98397,157123.985,10.5837594,114577,27333.2821,0.427029385,2.48117,114577,1,0,4,14.0894313,0,6.60394,32616,50706
9.609443013,0.001,1087952,349956.602,1.02246395,3.04821428,4891.28659,0.162444,6238.14893,162401.918,5.19180944,116749,8912.749258,0.879359946,3.23847,116749,29,2,6,12.3966749,1,6.29698,7281.4,20323
9.609443013,0.001,1053063,357331.142,1.8384895,4.98804743,1641.97977,0.230274,10841.4051,153083.277,10.366756,113704,2871.780825,1.623151917,4.99602,113704,9,0,1,24.7304947,0,5.14179,2558.9,8661.9
9.609443013,0.001,1046976,354409.595,2.00652696,6.27269833,707.007057,0.223462,13108.9615,167515.94,3.19156937,117276,1509.132818,2.139772736,6.7603,117276,102,3,6,26.338645,1,5.17755,1509.8,4885.5
3.397451159,0.001,920750,292731.873,0.362941249,1.8134256,45677.4284,0.0905805,2994.3427,129103.861,3.99604597,94922.3,15329.44982,0.674310441,1.91261,94922.3,1,0,0,4800.29365,0,10.9535,22868,59261
3.397451159,0.001,920301,293713.28,0.317420272,1.59492687,50353.6809,0.104392,3020.44852,142116.984,4.34156321,102732,39298.74493,0.365073506,1.74002,102732,0,0,1,797.236447,1,8.65604,40630,75096
3.397451159,0.001,1011487,332286.489,0.559925107,2.07931001,11673.7286,0.160077,4122.16454,154069.273,13.6608727,115874,19739.16402,0.602585905,2.12345,115874,2,0,0,7.11294482,0,6.86127,18542,39300
3.397451159,0.001,995876,327091.446,1.29882549,2.82557699,3780.65362,0.160814,4967.97831,147306.828,7.74900082,108114,5207.6809,1.341804677,3.05643,108114,43,2,6,14.6852246,1,6.45066,5381.9,17542
1.201180377,0.001,358616,147295.798,0.028300362,1.94416024,46109.8576,0.0591245,1192.78133,95143.0503,9.26951256,61388.4,11610.67612,0.561828495,2.02027,61388.4,1,0,0,16318.6739,0,25.4855,74738,86765
1.201180377,0.001,363875,149638.434,0.034837,1.88861722,37321.7493,0.0703758,1180.33032,82609.8588,10.8835469,61114.8,7710.413469,0.783518704,2.02261,61114.8,1,0,0,10808.8675,1,22.7088,58556,89770
1.201180377,0.001,515766,197588.396,0.023621435,1.72500818,26256.5582,0.0918479,1525.88837,109253.385,5.26373231,81539,17001.92201,0.55507835,1.81904,81539,0,0,1,7797.95846,0,15.2335,96440,84472
1.201180377,0.001,498651,190300.056,0.517607495,1.30144052,21748.8263,0.110735,1333.27808,114581.278,3.43010293,81795.8,21524.78709,0.548956888,1.3678,81795.8,0,0,1,574.689023,1,7.65794,22200,59174
9.609443013,0.001,1106545,354505.065,0.474648766,2.16842056,10773.2048,0.157315,4779.21551,161086.574,8.85362834,116055,23464.54185,0.492315237,2.40255,116055,0,1,2,15.1446611,0,6.78159,21326,38627
9.609443013,0.001,1094457,351142.318,1.21103589,3.03411711,3660.31788,0.15944,5734.35883,161748.998,6.18318668,112814,5690.340665,1.21490685,3.2884,112814,52,2,8,13.7992835,1,6.77082,6012.1,17505
9.609443013,0.001,1074073,362890.049,2.69095244,5.11516116,1101.38659,0.227347,10051.9892,165472.089,9.53255528,117082,1756.552708,2.53408192,5.2742,117082,5,1,0,25.7979969,0,5.27077,1761.9,6367.5
9.609443013,0.001,1071741,360707.247,3.82408375,6.25123881,602.006578,0.215258,11860.7276,168982.813,4.65083924,122067,815.8625396,5.068594313,6.3869,122067,131,9,8,27.3149443,1,5.39073,966.17,4868.2
3.397451159,0.001,388170,138090.389,0.292881002,3.19718576,3328.7272,0.147332,3683.21243,64738.3486,3.51469851,48613.5,2220.968155,1.271212668,3.3888,48613.5,0,0,1,1904.85698,0,5.71209,4955.5,11413
3.397451159,0.001,340492,128115.078,1.01236025,3.37366537,1409.7243,0.201047,3281.29719,66812.5752,5.52997957,49272.8,4193.999571,0.851319871,3.05962,49272.8,1,0,2,11.5610809,1,3.60514,2692.7,6363.7
3.397451159,0.001,926741,288375.725,0.23915771,2.6784776,377267.585,0.0752713,4697.45181,148889.442,20.3256761,101529,9192.05422,0.807960815,2.89933,101529,1,0,0,12226.2263,0,14.285,17115,54365
3.397451159,0.001,916090,289486.405,0.145549446,3.04513987,336967.334,0.0731195,4735.87628,163941.445,16.2017744,113052,21373.21937,0.471871578,2.70891,113052,1,0,0,18241.2719,1,17.0006,28660,55287
3.397451159,0.001,925565,295552.128,0.174261395,3.45545358,177331.707,0.104741,6217.86525,151170.92,12.1942092,101901,6494.763727,0.947386211,3.64865,101901,2,0,0,7820.82116,0,11.9775,14561,33600
3.397451159,0.001,886171,290780.006,0.543586919,2.39668882,14159.3932,0.144926,5346.68073,158882.362,7.99906036,104720,41717.65876,0.302381571,2.57067,104720,2,0,2,8.95437607,1,5.7183,24244,38736
1.201180377,0.001,498,7069.13903,0.986459962,0.883357559,10.5612571,0.190763,4.09E-05,148.790118,0.484611067,126.554,12.02774776,0.259779333,0.779338,126.554,0,0,1,6710.3485,0,2.504,27.233,116.14
1.201180377,0.001,307425,128752.359,0.032670956,2.04401452,314635.483,0.0544816,1075.14748,69027.2699,26.1542158,51494.5,10705.88133,0.5018585,2.08033,51494.5,1,0,0,19369.0938,0,32.6833,65193,104610
1.201180377,0.001,284055,126818.824,0.050253754,2.14241449,151923.348,0.0552323,845.297701,65213.033,25.4759117,49346,8995.745666,0.554820226,2.02639,49346,1,0,0,27224.2404,1,33.3137,47516,104350
1.201180377,0.001,291040,125066.615,0.053634101,2.09767694,71371.301,0.0771097,1177.28271,68363.1605,11.1462722,51974.4,6235.914785,0.781022179,2.1228,51974.4,1,0,0,12525.027,0,24.7847,38166,68338
1.201180377,0.001,244474,114545.856,0.022955913,2.0975234,46543.9939,0.0788509,907.946911,63102.4801,18.5287185,46500.8,7416.284201,0.609795867,2.2099,46500.8,1,0,0,19447.1059,1,29.6277,57104,94386
9.609443013,0.001,518609,186086.508,1.11031241,5.96003492,917.149185,0.276148,11251.8641,87074.0189,5.88685789,62629.2,1792.899095,1.416997818,6.85841,62629.2,1,0,0,6.41455174,0,3.23342,2236,4707.4
9.609443013,0.001,504385,180398.304,2.76125111,8.12243932,243.602264,0.267996,13057.3365,92198.2045,3.07539062,64195.8,458.8762393,3.659531743,8.56231,64195.8,34,2,5,27.0552006,1,3.04864,494.86,1877.2
9.609443013,0.001,1101779,341793.29,0.252581628,3.75977335,470823.01,0.108338,8231.055,170789.802,13.5905766,113505,4969.085387,1.207078597,3.76599,113505,1,0,0,8286.04134,0,9.54626,11861,24628
9.609443013,0.001,1094465,340468.792,0.400715854,4.28771375,107703.297,0.110218,8302.38964,160230.68,10.5893444,111393,6081.221999,0.971505284,4.40376,111393,3,3,0,7834.99585,1,8.78157,7581.9,24340
9.609443013,0.001,1067454,343857.034,0.323593934,6.08829648,26685.6651,0.156796,13689.3194,147947.507,6.58419391,108430,2302.233505,1.586782799,6.64388,108430,1,0,0,4534.92904,0,8.06858,5510.4,13800
9.609443013,0.001,1015940,338476.107,0.792095835,6.00837805,2170.32539,0.206044,13325.9876,149901.959,3.86364196,108021,3384.890816,1.191102239,6.46965,108021,18,1,5,27.0755977,1,4.77745,4182,10417
4.204220582,0.001,521806,180528.662,0.456087934,2.22976718,15738.2976,0.0260154,2673.36748,102346.873,4.9920178,73944.3,9300.827576,0.746266222,2.18973,73944.3,1,0,0,3285.64645,0,8.20622,9941.6,30387
4.204220582,0.001,577513,196136.434,0.475720054,2.14484767,14539.2363,0.037078,3562.15084,107746.5,7.57805226,78481.5,16080.86669,0.492769905,2.32863,78481.5,0,0,1,10.0200461,0,5.50354,14783,33633
4.204220582,0.001,501933,172752.483,3.46211276,5.14253637,683.915473,0.0372082,6536.54191,99592.19,4.11498404,69987.1,802.9336771,3.036276423,5.49141,69987.1,169,3,4,14.9446523,1,4.65188,717.54,3777.6
1.486416442,0.001,93860,55877.0193,0.066141937,1.95429806,11320.1497,0.0203921,390.305174,32043.1532,8.6242413,25425.4,5689.648258,0.525033124,1.80825,25425.4,1,0,0,13000.1269,0,27.0649,25651,66018
1.486416442,0.001,162434,77836.042,0.056828994,1.61349183,21800.2983,0.0233264,636.45275,57001.8649,4.02916173,41727.7,6816.245747,0.74381954,1.66808,41727.7,1,0,0,2624.41141,1,9.77717,17357,41461
1.486416442,0.001,189420,88416.7803,0.076215126,1.70085285,11799.6271,0.0245433,781.577749,60403.7131,5.22985105,42885.1,4776.459592,0.907912186,1.95351,42885.1,1,0,0,3566.90516,0,10.436,11303,36479
1.486416442,0.001,142788,69286.5315,1.25629029,1.58430765,5121.10414,0.0404796,627.734429,56648.9744,8.75865859,38936.1,5313.106248,0.815534698,1.74731,38936.1,5,0,0,9.90218563,1,4.6219,8699.9,12178
11.89133153,0.001,154713,55125.5129,2.10725072,4.39962806,39.0906211,0.0476495,12098.7928,35616.0252,3.19959002,21106,33.19616334,125.294844,12.7162,21106,0,0,0,0,0,1.69505,39.769,221.51
11.89133153,0.001,664532,218516.123,0.428028708,2.30581638,13087.086,0.0366152,4543.29667,118364.755,10.0171421,85741,12892.92087,0.587600227,2.68282,85741,0,0,1,7.27729113,0,5.80879,18214,28602
11.89133153,0.001,635899,209530.413,3.24215768,5.3038292,915.174024,0.0363061,8445.96233,111686.963,3.41346066,82443.2,954.836817,3.114610433,5.7006,82443.2,152,8,0,15.0426571,1,4.78445,873.15,4067.7
11.89133153,0.001,669891,219952.687,2.36132645,5.80957521,1335.46614,0.0421815,9752.9785,126339.513,7.68562118,90673.5,1232.829488,2.569847143,6.33344,90673.5,0,0,0,0,0,4.05179,1310,4874
11.89133153,0.001,621156,208506.223,2.47179121,9.92757846,256.559959,0.0408899,17010.0536,112996.612,3.74280482,80319.5,435.7226884,2.842317428,10.6211,80319.5,363,7,4,25.7619867,1,4.22185,385.33,1543.7
4.204220582,0.001,511809,180843.685,0.066616814,2.47309117,13839.3166,0.0266213,2524.59849,88055.0152,2.93508681,64669.6,6232.360705,0.831605523,2.53151,64669.6,0,0,1,9467.86883,0,18.2904,31823,39651
4.204220582,0.001,528567,180415.417,1.18962077,2.15721566,4764.81894,0.0320943,2902.10435,99983.2305,4.29653365,72973.3,4450.539296,1.363235987,2.41044,72973.3,26,2,0,11.062914,1,5.40897,4794.7,14025
4.204220582,0.001,608313,205358.261,0.953005072,2.04889291,8844.13458,0.0377536,3250.47006,117998.942,11.3848208,83572.4,8632.078537,0.903065968,2.19251,83572.4,1,0,0,11.3344735,0,6.45368,8115.5,21432
4.204220582,0.001,534278,182276.738,2.84752589,4.88767882,941.459683,0.0363725,6136.05137,96577.7033,4.44418813,70937,1121.247669,2.421675177,5.09348,70937,183,7,1,18.8928751,1,4.94904,897.27,4671.2
1.486416442,0.001,106374,59156.3487,0.036651051,1.81766861,8701.36386,0.0208698,518.442589,47890.8399,2.5407635,29140.8,2613.742179,0.948972055,2.15718,29140.8,1,0,0,8396.7478,0,11.6872,9230.4,41602
1.486416442,0.001,151039,73433.0738,0.335154064,1.6289561,12692.8862,0.0226432,601.281048,57014.0912,3.52210312,40190,8429.183484,0.581297726,1.64529,40190,1,0,0,3001.12294,1,9.97256,10315,29137
1.486416442,0.001,220738,101452.804,0.261314497,1.8512949,9054.2918,0.0267195,926.117477,56066.8597,2.2901247,43679.1,6130.995314,0.730275408,1.88999,43679.1,1,0,0,7201.51663,0,13.3611,9437.7,34832
1.486416442,0.001,148064,70967.2402,1.12950303,1.78689988,3343.27629,0.0399152,722.817757,56825.7761,5.45526979,41354.1,1404.852479,1.703779308,1.66043,41354.1,10,1,0,11.1884843,1,4.34718,4015.7,9030.3
11.89133153,0.001,672791,220921.192,0.623163897,2.30079726,8632.63479,0.0372582,3824.1682,119178.155,8.61754455,86347.1,9709.93042,0.737518645,2.57807,86347.1,1,0,0,5.19110685,0,5.76437,11353,21951
11.89133153,0.001,633692,208826.986,3.57344898,5.09033437,919.812739,0.0358124,7391.19875,100925.093,4.69856621,75917.4,782.0502637,4.400108748,5.43232,75917.4,184,2,1,15.0426571,1,5.21488,814.16,4567.5
11.89133153,0.001,685565,224706.841,2.7458705,5.59485824,979.246441,0.0428377,9057.65641,121865.949,7.26443749,87088.3,879.8203128,3.862588482,5.93945,87088.3,0,0,0,0,0,3.98974,1163.9,3849
